	Unnamed: 0	Model	Strategy	Instance	Acc	F1	Unnamed: 0.1
2335	175	BERT-base	Ensemble_w/o_weighting	150	0.564	0.548	
2336	176	BERT-large	Ensemble_w/o_weighting	150	0.549	0.541	
2337	177	DeBERTa-large	Ensemble_w/o_weighting	150	0.764	0.764	
2338	178	DeBERTa-base	Ensemble_w/o_weighting	150	0.580	0.578	
2339	179	DeBERTa-base	Active_PETs	150	0.602	0.598	
2340	180	DeBERTa-base	Active_PETs	160	0.573	0.568	
2341	181	BERT-base	Active_PETs	160	0.516	0.492	
2342	182	RoBERTa-base	Active_PETs	160	0.562	0.540	
2343	183	RoBERTa-large	Active_PETs	160	0.502	0.458	
2344	184	RoBERTa-base	Ensemble_w/o_weighting	160	0.571	0.563	
2345	185	BERT-base	Ensemble_w/o_weighting	160	0.549	0.532	
2346	186	DeBERTa-base	Ensemble_w/o_weighting	160	0.573	0.567	
2347	187	DeBERTa-large	Ensemble_w/o_weighting	160	0.760	0.761	
2348	188	BERT-large	Active_PETs	160	0.567	0.550	
2349	189	DeBERTa-large	Active_PETs	160	0.769	0.769	
2350	190	BERT-large	Ensemble_w/o_weighting	160	0.571	0.551	
2351	191	RoBERTa-large	Ensemble_w/o_weighting	160	0.576	0.573	
2352	192	RoBERTa-large	Ensemble_w/o_weighting	170	0.511	0.413	
2353	193	BERT-base	Ensemble_w/o_weighting	170	0.551	0.539	
2354	194	RoBERTa-base	Ensemble_w/o_weighting	170	0.540	0.516	
2355	195	DeBERTa-base	Active_PETs	170	0.598	0.596	
2356	196	DeBERTa-large	Active_PETs	170	0.762	0.762	
2357	197	BERT-large	Active_PETs	170	0.616	0.610	
2358	198	BERT-base	Active_PETs	170	0.540	0.519	
2359	199	BERT-large	Ensemble_w/o_weighting	170	0.522	0.501	
2360	200	RoBERTa-base	Active_PETs	170	0.544	0.530	
2361	201	RoBERTa-large	Active_PETs	170	0.533	0.519	
2362	202	DeBERTa-large	Ensemble_w/o_weighting	170	0.818	0.818	
2363	203	DeBERTa-base	Ensemble_w/o_weighting	170	0.609	0.609	
2364	204	RoBERTa-large	Ensemble_w/o_weighting	180	0.578	0.575	
2365	205	BERT-base	Active_PETs	180	0.542	0.507	
2366	206	BERT-large	Active_PETs	180	0.582	0.578	
2367	207	DeBERTa-large	Active_PETs	180	0.789	0.790	
2368	208	DeBERTa-large	Ensemble_w/o_weighting	180	0.822	0.822	
2369	209	DeBERTa-base	Active_PETs	180	0.589	0.584	
2370	210	BERT-large	Ensemble_w/o_weighting	180	0.556	0.542	
2371	211	BERT-base	Ensemble_w/o_weighting	180	0.578	0.560	
2372	212	DeBERTa-base	Ensemble_w/o_weighting	180	0.604	0.601	
2373	213	RoBERTa-base	Ensemble_w/o_weighting	180	0.596	0.589	
2374	214	RoBERTa-large	Active_PETs	180	0.491	0.439	
2375	215	RoBERTa-base	Active_PETs	180	0.560	0.551	
2376	216	RoBERTa-base	Active_PETs	190	0.509	0.487	
2377	217	RoBERTa-large	Active_PETs	190	0.536	0.508	
2378	218	RoBERTa-large	Ensemble_w/o_weighting	190	0.547	0.498	
2379	219	RoBERTa-base	Ensemble_w/o_weighting	190	0.564	0.551	
2380	220	BERT-base	Ensemble_w/o_weighting	190	0.578	0.578	
2381	221	BERT-large	Ensemble_w/o_weighting	190	0.580	0.566	
2382	222	DeBERTa-large	Active_PETs	190	0.787	0.787	
2383	223	BERT-large	Active_PETs	190	0.582	0.575	
2384	224	BERT-base	Active_PETs	190	0.573	0.549	
2385	225	DeBERTa-large	Ensemble_w/o_weighting	190	0.767	0.767	
2386	226	DeBERTa-base	Ensemble_w/o_weighting	190	0.647	0.648	
2387	227	DeBERTa-base	Active_PETs	190	0.580	0.563	
2388	228	DeBERTa-base	Active_PETs	200	0.631	0.634	
2389	229	DeBERTa-large	Active_PETs	200	0.813	0.813	
2390	230	BERT-large	Active_PETs	200	0.576	0.562	
2391	231	BERT-base	Active_PETs	200	0.562	0.521	
2392	232	RoBERTa-base	Active_PETs	200	0.540	0.506	
2393	233	RoBERTa-large	Active_PETs	200	0.502	0.423	
2394	234	RoBERTa-large	Ensemble_w/o_weighting	200	0.507	0.487	
2395	235	RoBERTa-base	Ensemble_w/o_weighting	200	0.584	0.575	
2396	236	BERT-base	Ensemble_w/o_weighting	200	0.584	0.578	
2397	237	BERT-large	Ensemble_w/o_weighting	200	0.584	0.577	
2398	238	DeBERTa-large	Ensemble_w/o_weighting	200	0.800	0.800	
2399	239	DeBERTa-base	Ensemble_w/o_weighting	200	0.616	0.615	
2400	240	RoBERTa-base	Ensemble_w/o_weighting	210	0.571	0.566	
2401	241	RoBERTa-large	Ensemble_w/o_weighting	210	0.496	0.429	
2402	242	RoBERTa-large	Active_PETs	210	0.471	0.418	
2403	243	RoBERTa-base	Active_PETs	210	0.569	0.560	
2404	244	BERT-base	Active_PETs	210	0.576	0.564	
2405	245	DeBERTa-large	Active_PETs	210	0.796	0.795	
2406	246	DeBERTa-base	Active_PETs	210	0.642	0.644	
2407	247	BERT-large	Active_PETs	210	0.580	0.570	
2408	248	BERT-base	Ensemble_w/o_weighting	210	0.580	0.567	
2409	249	BERT-large	Ensemble_w/o_weighting	210	0.589	0.574	
2410	250	DeBERTa-large	Ensemble_w/o_weighting	210	0.802	0.801	
2411	251	DeBERTa-base	Ensemble_w/o_weighting	210	0.671	0.672	
2412	252	RoBERTa-base	Ensemble_w/o_weighting	220	0.542	0.525	
2413	253	RoBERTa-large	Ensemble_w/o_weighting	220	0.538	0.506	
2414	254	BERT-base	Ensemble_w/o_weighting	220	0.551	0.518	
2415	255	BERT-large	Ensemble_w/o_weighting	220	0.633	0.634	
2416	256	DeBERTa-large	Ensemble_w/o_weighting	220	0.829	0.829	
2417	257	BERT-large	Active_PETs	220	0.522	0.498	
2418	258	RoBERTa-base	Active_PETs	220	0.544	0.542	
2419	259	DeBERTa-base	Active_PETs	220	0.682	0.686	
2420	260	BERT-base	Active_PETs	220	0.587	0.587	
2421	261	DeBERTa-base	Ensemble_w/o_weighting	220	0.658	0.651	
2422	262	DeBERTa-large	Active_PETs	220	0.800	0.800	
2423	263	RoBERTa-large	Active_PETs	220	0.433	0.424	
2424	264	DeBERTa-base	Ensemble_w/o_weighting	230	0.682	0.685	
2425	265	DeBERTa-base	Active_PETs	230	0.647	0.640	
2426	266	BERT-base	Active_PETs	230	0.607	0.598	
2427	267	RoBERTa-large	Ensemble_w/o_weighting	230	0.513	0.434	
2428	268	BERT-large	Active_PETs	230	0.622	0.612	
2429	269	BERT-large	Ensemble_w/o_weighting	230	0.591	0.584	
2430	270	BERT-base	Ensemble_w/o_weighting	230	0.607	0.591	
2431	271	DeBERTa-large	Active_PETs	230	0.793	0.793	
2432	272	RoBERTa-large	Active_PETs	230	0.602	0.605	
2433	273	RoBERTa-base	Active_PETs	230	0.609	0.600	
2434	274	DeBERTa-large	Ensemble_w/o_weighting	230	0.822	0.822	
2435	275	RoBERTa-base	Ensemble_w/o_weighting	230	0.509	0.481	
2436	276	RoBERTa-base	Ensemble_w/o_weighting	240	0.616	0.607	
2437	277	RoBERTa-large	Active_PETs	240	0.649	0.640	
2438	278	BERT-large	Active_PETs	240	0.573	0.552	
2439	279	BERT-base	Active_PETs	240	0.600	0.588	
2440	280	RoBERTa-base	Active_PETs	240	0.580	0.577	
2441	281	RoBERTa-large	Ensemble_w/o_weighting	240	0.573	0.497	
2442	282	DeBERTa-large	Active_PETs	240	0.807	0.807	
2443	283	BERT-base	Ensemble_w/o_weighting	240	0.564	0.535	
2444	284	DeBERTa-base	Active_PETs	240	0.684	0.683	
2445	285	DeBERTa-large	Ensemble_w/o_weighting	240	0.811	0.811	
2446	286	DeBERTa-base	Ensemble_w/o_weighting	240	0.698	0.699	
2447	287	BERT-large	Ensemble_w/o_weighting	240	0.644	0.644	
2448	288	RoBERTa-base	Active_PETs	250	0.596	0.591	
2449	289	RoBERTa-large	Active_PETs	250	0.598	0.603	
2450	290	BERT-base	Active_PETs	250	0.576	0.551	
2451	291	BERT-large	Active_PETs	250	0.649	0.643	
2452	292	DeBERTa-large	Active_PETs	250	0.862	0.862	
2453	293	RoBERTa-base	Ensemble_w/o_weighting	250	0.604	0.590	
2454	294	DeBERTa-base	Active_PETs	250	0.638	0.641	
2455	295	RoBERTa-large	Ensemble_w/o_weighting	250	0.409	0.307	
2456	296	BERT-base	Ensemble_w/o_weighting	250	0.571	0.529	
2457	297	BERT-large	Ensemble_w/o_weighting	250	0.638	0.635	
2458	298	DeBERTa-large	Ensemble_w/o_weighting	250	0.802	0.801	
2459	299	DeBERTa-base	Ensemble_w/o_weighting	250	0.671	0.666	
2460	300	RoBERTa-large	Ensemble_w/o_weighting	260	0.538	0.524	
2461	301	DeBERTa-large	Ensemble_w/o_weighting	260	0.811	0.811	
2462	302	BERT-large	Ensemble_w/o_weighting	260	0.616	0.597	
2463	303	BERT-base	Ensemble_w/o_weighting	260	0.564	0.534	
2464	304	DeBERTa-base	Ensemble_w/o_weighting	260	0.669	0.671	
2465	305	RoBERTa-base	Ensemble_w/o_weighting	260	0.591	0.586	
2466	306	DeBERTa-base	Active_PETs	260	0.693	0.691	
2467	307	DeBERTa-large	Active_PETs	260	0.809	0.809	
2468	308	BERT-large	Active_PETs	260	0.640	0.637	
2469	309	BERT-base	Active_PETs	260	0.596	0.577	
2470	310	RoBERTa-base	Active_PETs	260	0.591	0.587	
2471	311	RoBERTa-large	Active_PETs	260	0.596	0.559	
2472	312	BERT-base	Active_PETs	270	0.580	0.543	
2473	313	DeBERTa-base	Active_PETs	270	0.684	0.687	
2474	314	RoBERTa-base	Active_PETs	270	0.567	0.559	
2475	315	RoBERTa-large	Active_PETs	270	0.576	0.569	
2476	316	RoBERTa-large	Ensemble_w/o_weighting	270	0.660	0.663	
2477	317	RoBERTa-base	Ensemble_w/o_weighting	270	0.604	0.599	
2478	318	BERT-base	Ensemble_w/o_weighting	270	0.620	0.612	
2479	319	BERT-large	Ensemble_w/o_weighting	270	0.569	0.555	
2480	320	DeBERTa-large	Ensemble_w/o_weighting	270	0.833	0.834	
2481	321	DeBERTa-base	Ensemble_w/o_weighting	270	0.687	0.682	
2482	322	DeBERTa-large	Active_PETs	270	0.811	0.810	
2483	323	BERT-large	Active_PETs	270	0.513	0.495	
2484	324	DeBERTa-base	Ensemble_w/o_weighting	280	0.664	0.666	
2485	325	RoBERTa-large	Active_PETs	280	0.596	0.567	
2486	326	BERT-base	Ensemble_w/o_weighting	280	0.596	0.564	
2487	327	RoBERTa-base	Ensemble_w/o_weighting	280	0.569	0.552	
2488	328	RoBERTa-large	Ensemble_w/o_weighting	280	0.509	0.443	
2489	329	RoBERTa-base	Active_PETs	280	0.598	0.588	
2490	330	BERT-base	Active_PETs	280	0.580	0.553	
2491	331	BERT-large	Active_PETs	280	0.620	0.599	
2492	332	DeBERTa-large	Active_PETs	280	0.829	0.828	
2493	333	DeBERTa-base	Active_PETs	280	0.718	0.719	
2494	334	DeBERTa-large	Ensemble_w/o_weighting	280	0.816	0.815	
2495	335	BERT-large	Ensemble_w/o_weighting	280	0.640	0.634	
2496	336	RoBERTa-base	Active_PETs	290	0.622	0.619	
2497	337	RoBERTa-base	Ensemble_w/o_weighting	290	0.613	0.607	
2498	338	BERT-base	Active_PETs	290	0.580	0.551	
2499	339	BERT-large	Active_PETs	290	0.678	0.679	
2500	340	DeBERTa-base	Ensemble_w/o_weighting	290	0.669	0.670	
2501	341	DeBERTa-large	Ensemble_w/o_weighting	290	0.827	0.826	
2502	342	BERT-large	Ensemble_w/o_weighting	290	0.642	0.639	
2503	343	BERT-base	Ensemble_w/o_weighting	290	0.620	0.593	
2504	344	RoBERTa-large	Active_PETs	290	0.709	0.704	
2505	345	RoBERTa-large	Ensemble_w/o_weighting	290	0.613	0.593	
2506	346	DeBERTa-base	Active_PETs	290	0.638	0.642	
2507	347	DeBERTa-large	Active_PETs	290	0.818	0.816	
2508	348	BERT-base	Active_PETs	300	0.611	0.597	
2509	349	BERT-large	Active_PETs	300	0.660	0.652	
2510	350	DeBERTa-large	Active_PETs	300	0.822	0.823	
2511	351	DeBERTa-base	Active_PETs	300	0.711	0.707	
2512	352	RoBERTa-base	Active_PETs	300	0.567	0.562	
2513	353	DeBERTa-large	Ensemble_w/o_weighting	300	0.858	0.858	
2514	354	BERT-large	Ensemble_w/o_weighting	300	0.662	0.660	
2515	355	BERT-base	Ensemble_w/o_weighting	300	0.609	0.594	
2516	356	RoBERTa-base	Ensemble_w/o_weighting	300	0.616	0.613	
2517	357	RoBERTa-large	Ensemble_w/o_weighting	300	0.613	0.586	
2518	358	DeBERTa-base	Ensemble_w/o_weighting	300	0.689	0.689	
2519	359	RoBERTa-large	Active_PETs	300	0.656	0.653	
2520	0	DeBERTa-base	Active_PETs-o	10	0.380	0.372	
2521	1	DeBERTa-large	Active_PETs-o	10	0.480	0.482	
2522	2	BERT-large	Active_PETs-o	10	0.356	0.317	
2523	3	BERT-base	Active_PETs-o	10	0.378	0.316	
2524	4	RoBERTa-base	Active_PETs-o	10	0.402	0.385	
2525	5	RoBERTa-large	Active_PETs-o	10	0.267	0.257	
2526	6	BERT-large	Active_PETs-o	20	0.396	0.363	
2527	7	RoBERTa-large	Active_PETs-o	20	0.364	0.336	
2528	8	RoBERTa-base	Active_PETs-o	20	0.458	0.459	
2529	9	BERT-base	Active_PETs-o	20	0.487	0.484	
2530	10	DeBERTa-large	Active_PETs-o	20	0.562	0.556	
2531	11	DeBERTa-base	Active_PETs-o	20	0.427	0.404	
2532	12	DeBERTa-base	Active_PETs-o	30	0.453	0.407	
2533	13	DeBERTa-large	Active_PETs-o	30	0.656	0.652	
2534	14	BERT-base	Active_PETs-o	30	0.469	0.453	
2535	15	BERT-large	Active_PETs-o	30	0.438	0.410	
2536	16	RoBERTa-large	Active_PETs-o	30	0.420	0.354	
2537	17	RoBERTa-base	Active_PETs-o	30	0.440	0.403	
2538	18	BERT-base	Active_PETs-o	40	0.473	0.462	
2539	19	BERT-large	Active_PETs-o	40	0.384	0.320	
2540	20	DeBERTa-large	Active_PETs-o	40	0.700	0.699	
2541	21	RoBERTa-base	Active_PETs-o	40	0.464	0.455	
2542	22	DeBERTa-base	Active_PETs-o	40	0.484	0.443	
2543	23	RoBERTa-large	Active_PETs-o	40	0.464	0.460	
2544	24	DeBERTa-base	Active_PETs-o	50	0.487	0.452	
2545	25	DeBERTa-large	Active_PETs-o	50	0.724	0.726	
2546	26	BERT-large	Active_PETs-o	50	0.458	0.447	
2547	27	BERT-base	Active_PETs-o	50	0.491	0.472	
2548	28	RoBERTa-base	Active_PETs-o	50	0.489	0.481	
2549	29	RoBERTa-large	Active_PETs-o	50	0.451	0.450	
2550	30	DeBERTa-base	Active_PETs-o	60	0.529	0.523	
2551	31	RoBERTa-large	Active_PETs-o	60	0.420	0.372	
2552	32	DeBERTa-large	Active_PETs-o	60	0.707	0.704	
2553	33	BERT-base	Active_PETs-o	60	0.511	0.505	
2554	34	RoBERTa-base	Active_PETs-o	60	0.467	0.438	
2555	35	BERT-large	Active_PETs-o	60	0.502	0.500	
2556	36	RoBERTa-large	Active_PETs-o	70	0.378	0.266	
2557	37	RoBERTa-base	Active_PETs-o	70	0.444	0.439	
2558	38	BERT-base	Active_PETs-o	70	0.502	0.502	
2559	39	BERT-large	Active_PETs-o	70	0.464	0.463	
2560	40	DeBERTa-large	Active_PETs-o	70	0.753	0.754	
2561	41	DeBERTa-base	Active_PETs-o	70	0.484	0.484	
2562	42	DeBERTa-base	Active_PETs-o	80	0.518	0.520	
2563	43	DeBERTa-large	Active_PETs-o	80	0.747	0.744	
2564	44	BERT-large	Active_PETs-o	80	0.516	0.515	
2565	45	BERT-base	Active_PETs-o	80	0.511	0.515	
2566	46	RoBERTa-base	Active_PETs-o	80	0.529	0.525	
2567	47	RoBERTa-large	Active_PETs-o	80	0.467	0.445	
2568	48	BERT-large	Active_PETs-o	90	0.507	0.501	
2569	49	DeBERTa-large	Active_PETs-o	90	0.744	0.741	
2570	50	DeBERTa-base	Active_PETs-o	90	0.571	0.573	
2571	51	BERT-base	Active_PETs-o	90	0.536	0.537	
2572	52	RoBERTa-base	Active_PETs-o	90	0.513	0.504	
2573	53	RoBERTa-large	Active_PETs-o	90	0.429	0.354	
2574	54	BERT-large	Active_PETs-o	100	0.553	0.547	
2575	55	DeBERTa-base	Active_PETs-o	100	0.527	0.526	
2576	56	RoBERTa-large	Active_PETs-o	100	0.460	0.425	
2577	57	RoBERTa-base	Active_PETs-o	100	0.544	0.541	
2578	58	BERT-base	Active_PETs-o	100	0.518	0.522	
2579	59	DeBERTa-large	Active_PETs-o	100	0.753	0.754	
2580	60	DeBERTa-base	Active_PETs-o	110	0.560	0.554	
2581	61	DeBERTa-large	Active_PETs-o	110	0.802	0.802	
2582	62	RoBERTa-large	Active_PETs-o	110	0.371	0.317	
2583	63	RoBERTa-base	Active_PETs-o	110	0.564	0.565	
2584	64	BERT-large	Active_PETs-o	110	0.547	0.546	
2585	65	BERT-base	Active_PETs-o	110	0.538	0.530	
2586	66	DeBERTa-base	Active_PETs-o	120	0.596	0.595	
2587	67	DeBERTa-large	Active_PETs-o	120	0.778	0.777	
2588	68	BERT-large	Active_PETs-o	120	0.553	0.554	
2589	69	BERT-base	Active_PETs-o	120	0.551	0.546	
2590	70	RoBERTa-large	Active_PETs-o	120	0.502	0.467	
2591	71	RoBERTa-base	Active_PETs-o	120	0.593	0.592	
2592	72	DeBERTa-large	Active_PETs-o	130	0.780	0.780	
2593	73	DeBERTa-base	Active_PETs-o	130	0.609	0.605	
2594	74	BERT-large	Active_PETs-o	130	0.562	0.554	
2595	75	BERT-base	Active_PETs-o	130	0.551	0.553	
2596	76	RoBERTa-base	Active_PETs-o	130	0.533	0.526	
2597	77	RoBERTa-large	Active_PETs-o	130	0.469	0.413	
2598	78	DeBERTa-base	Active_PETs-o	140	0.587	0.581	
2599	79	RoBERTa-large	Active_PETs-o	140	0.487	0.479	
2600	80	RoBERTa-base	Active_PETs-o	140	0.564	0.563	
2601	81	BERT-base	Active_PETs-o	140	0.518	0.519	
2602	82	BERT-large	Active_PETs-o	140	0.533	0.513	
2603	83	DeBERTa-large	Active_PETs-o	140	0.784	0.784	
2604	84	DeBERTa-base	Active_PETs-o	150	0.593	0.585	
2605	85	BERT-large	Active_PETs-o	150	0.582	0.585	
2606	86	BERT-base	Active_PETs-o	150	0.567	0.543	
2607	87	RoBERTa-base	Active_PETs-o	150	0.573	0.567	
2608	88	RoBERTa-large	Active_PETs-o	150	0.529	0.528	
2609	89	DeBERTa-large	Active_PETs-o	150	0.787	0.787	
2610	90	RoBERTa-base	Active_PETs-o	160	0.560	0.560	
2611	91	BERT-base	Active_PETs-o	160	0.569	0.560	
2612	92	BERT-large	Active_PETs-o	160	0.609	0.609	
2613	93	DeBERTa-large	Active_PETs-o	160	0.796	0.795	
2614	94	RoBERTa-large	Active_PETs-o	160	0.489	0.469	
2615	95	DeBERTa-base	Active_PETs-o	160	0.620	0.613	
2616	96	RoBERTa-large	Active_PETs-o	170	0.560	0.540	
2617	97	DeBERTa-large	Active_PETs-o	170	0.802	0.801	
2618	98	DeBERTa-base	Active_PETs-o	170	0.664	0.664	
2619	99	RoBERTa-base	Active_PETs-o	170	0.553	0.553	
2620	100	BERT-large	Active_PETs-o	170	0.596	0.590	
2621	101	BERT-base	Active_PETs-o	170	0.571	0.563	
2622	102	RoBERTa-base	Active_PETs-o	180	0.582	0.580	
2623	103	BERT-base	Active_PETs-o	180	0.564	0.562	
2624	104	BERT-large	Active_PETs-o	180	0.629	0.619	
2625	105	DeBERTa-large	Active_PETs-o	180	0.800	0.799	
2626	106	DeBERTa-base	Active_PETs-o	180	0.676	0.675	
2627	107	RoBERTa-large	Active_PETs-o	180	0.509	0.489	
2628	108	RoBERTa-base	Active_PETs-o	190	0.607	0.601	
2629	109	BERT-base	Active_PETs-o	190	0.569	0.557	
2630	110	BERT-large	Active_PETs-o	190	0.573	0.568	
2631	111	DeBERTa-large	Active_PETs-o	190	0.807	0.807	
2632	112	DeBERTa-base	Active_PETs-o	190	0.640	0.639	
2633	113	RoBERTa-large	Active_PETs-o	190	0.522	0.447	
2634	114	DeBERTa-base	Active_PETs-o	200	0.658	0.651	
2635	115	DeBERTa-large	Active_PETs-o	200	0.820	0.819	
2636	116	BERT-large	Active_PETs-o	200	0.627	0.626	
2637	117	BERT-base	Active_PETs-o	200	0.556	0.557	
2638	118	RoBERTa-large	Active_PETs-o	200	0.529	0.468	
2639	119	RoBERTa-base	Active_PETs-o	200	0.604	0.603	
2640	120	DeBERTa-base	Active_PETs-o	210	0.698	0.695	
2641	121	DeBERTa-large	Active_PETs-o	210	0.809	0.808	
2642	122	BERT-large	Active_PETs-o	210	0.633	0.634	
2643	123	BERT-base	Active_PETs-o	210	0.587	0.578	
2644	124	RoBERTa-base	Active_PETs-o	210	0.609	0.608	
2645	125	RoBERTa-large	Active_PETs-o	210	0.576	0.562	
2646	126	RoBERTa-large	Active_PETs-o	220	0.633	0.631	
2647	127	RoBERTa-base	Active_PETs-o	220	0.607	0.606	
2648	128	BERT-base	Active_PETs-o	220	0.584	0.587	
2649	129	BERT-large	Active_PETs-o	220	0.662	0.662	
2650	130	DeBERTa-large	Active_PETs-o	220	0.831	0.831	
2651	131	DeBERTa-base	Active_PETs-o	220	0.711	0.711	
2652	132	RoBERTa-large	Active_PETs-o	230	0.656	0.653	
2653	133	DeBERTa-base	Active_PETs-o	230	0.698	0.697	
2654	134	RoBERTa-base	Active_PETs-o	230	0.658	0.655	
2655	135	BERT-base	Active_PETs-o	230	0.618	0.617	
2656	136	BERT-large	Active_PETs-o	230	0.609	0.605	
2657	137	DeBERTa-large	Active_PETs-o	230	0.816	0.813	
2658	138	BERT-large	Active_PETs-o	240	0.669	0.669	
2659	139	DeBERTa-base	Active_PETs-o	240	0.718	0.717	
2660	140	BERT-base	Active_PETs-o	240	0.611	0.615	
2661	141	RoBERTa-base	Active_PETs-o	240	0.638	0.637	
2662	142	RoBERTa-large	Active_PETs-o	240	0.589	0.580	
2663	143	DeBERTa-large	Active_PETs-o	240	0.842	0.842	
2664	144	DeBERTa-large	Active_PETs-o	250	0.833	0.833	
2665	145	RoBERTa-base	Active_PETs-o	250	0.607	0.607	
2666	146	BERT-base	Active_PETs-o	250	0.604	0.601	
2667	147	RoBERTa-large	Active_PETs-o	250	0.596	0.583	
2668	148	BERT-large	Active_PETs-o	250	0.618	0.620	
2669	149	DeBERTa-base	Active_PETs-o	250	0.664	0.656	
2670	150	DeBERTa-base	Active_PETs-o	260	0.722	0.717	
2671	151	DeBERTa-large	Active_PETs-o	260	0.829	0.827	
2672	152	BERT-large	Active_PETs-o	260	0.647	0.647	
2673	153	BERT-base	Active_PETs-o	260	0.624	0.626	
2674	154	RoBERTa-base	Active_PETs-o	260	0.633	0.632	
2675	155	RoBERTa-large	Active_PETs-o	260	0.533	0.530	
2676	156	BERT-base	Active_PETs-o	270	0.624	0.621	
2677	157	RoBERTa-large	Active_PETs-o	270	0.651	0.648	
2678	158	RoBERTa-base	Active_PETs-o	270	0.651	0.641	
2679	159	BERT-large	Active_PETs-o	270	0.651	0.651	
2680	160	DeBERTa-large	Active_PETs-o	270	0.829	0.829	
2681	161	DeBERTa-base	Active_PETs-o	270	0.689	0.691	
2682	162	DeBERTa-base	Active_PETs-o	280	0.767	0.766	
2683	163	RoBERTa-base	Active_PETs-o	280	0.622	0.623	
2684	164	BERT-base	Active_PETs-o	280	0.647	0.645	
2685	165	BERT-large	Active_PETs-o	280	0.658	0.658	
2686	166	RoBERTa-large	Active_PETs-o	280	0.653	0.653	
2687	167	DeBERTa-large	Active_PETs-o	280	0.831	0.831	
2688	168	RoBERTa-base	Active_PETs-o	290	0.602	0.594	
2689	169	DeBERTa-base	Active_PETs-o	290	0.713	0.714	
2690	170	DeBERTa-large	Active_PETs-o	290	0.836	0.836	
2691	171	BERT-large	Active_PETs-o	290	0.671	0.672	
2692	172	BERT-base	Active_PETs-o	290	0.633	0.636	
2693	173	RoBERTa-large	Active_PETs-o	290	0.658	0.657	
2694	174	RoBERTa-base	Active_PETs-o	300	0.644	0.644	
2695	175	DeBERTa-base	Active_PETs-o	300	0.740	0.741	
2696	176	DeBERTa-large	Active_PETs-o	300	0.860	0.860	
2697	177	BERT-large	Active_PETs-o	300	0.680	0.680	
2698	178	BERT-base	Active_PETs-o	300	0.647	0.643	
2699	179	RoBERTa-large	Active_PETs-o	300	0.564	0.535	
2700	0	DeBERTa-large	random	10	0.333	0.167	0.000
2701	1	BERT-base	random	10	0.336	0.190	1.000
2702	2	BERT-large	random	10	0.351	0.252	2.000
2703	3	DeBERTa-large	random	10	0.471	0.417	3.000
2704	4	BERT-large	random	10	0.364	0.276	4.000
2705	5	RoBERTa-large	random	10	0.324	0.171	5.000
2706	6	DeBERTa-base	random	10	0.378	0.372	6.000
2707	7	BERT-base	random	10	0.462	0.436	7.000
2708	8	DeBERTa-large	random	10	0.333	0.167	8.000
2709	9	RoBERTa-base	random	10	0.382	0.375	9.000
2710	10	BERT-base	random	10	0.356	0.273	10.000
2711	11	RoBERTa-large	random	10	0.311	0.265	11.000
2712	12	DeBERTa-large	random	10	0.356	0.216	12.000
2713	13	RoBERTa-large	random	10	0.304	0.291	13.000
2714	14	DeBERTa-base	random	10	0.342	0.248	14.000
2715	15	BERT-large	random	10	0.336	0.174	15.000
2716	16	BERT-large	random	10	0.342	0.216	16.000
2717	17	RoBERTa-base	random	10	0.364	0.325	17.000
2718	18	DeBERTa-base	random	10	0.347	0.282	18.000
2719	19	DeBERTa-base	random	10	0.342	0.266	19.000
2720	20	RoBERTa-large	random	10	0.338	0.196	20.000
2721	21	RoBERTa-large	random	10	0.333	0.167	21.000
2722	22	RoBERTa-base	random	10	0.411	0.408	22.000
2723	23	BERT-large	random	10	0.340	0.213	23.000
2724	24	RoBERTa-large	random	10	0.333	0.232	24.000
2725	25	BERT-large	random	10	0.333	0.168	25.000
2726	26	RoBERTa-large	random	10	0.313	0.224	26.000
2727	27	DeBERTa-large	random	10	0.336	0.179	27.000
2728	28	BERT-base	random	10	0.411	0.365	28.000
2729	29	BERT-base	random	10	0.371	0.261	29.000
2730	30	BERT-base	random	10	0.342	0.273	30.000
2731	31	DeBERTa-large	random	10	0.340	0.212	31.000
2732	32	RoBERTa-base	random	10	0.349	0.234	32.000
2733	33	DeBERTa-base	random	10	0.340	0.234	33.000
2734	34	DeBERTa-base	random	10	0.349	0.281	34.000
2735	35	DeBERTa-base	random	10	0.353	0.246	35.000
2736	36	DeBERTa-base	random	10	0.331	0.170	36.000
2737	37	BERT-large	random	10	0.344	0.255	37.000
2738	38	DeBERTa-large	random	10	0.364	0.228	38.000
2739	39	BERT-large	random	10	0.376	0.303	39.000
2740	40	RoBERTa-large	random	10	0.324	0.246	40.000
2741	41	BERT-base	random	10	0.409	0.391	41.000
2742	42	RoBERTa-large	random	10	0.333	0.182	42.000
2743	43	RoBERTa-base	random	10	0.351	0.291	43.000
2744	44	RoBERTa-base	random	10	0.340	0.240	44.000
2745	45	RoBERTa-base	random	10	0.358	0.271	45.000
2746	46	RoBERTa-base	random	10	0.407	0.399	46.000
2747	47	RoBERTa-large	random	10	0.304	0.190	47.000
2748	48	BERT-base	random	10	0.424	0.368	48.000
2749	49	DeBERTa-large	random	10	0.344	0.208	49.000
2750	50	BERT-base	random	10	0.398	0.384	50.000
2751	51	DeBERTa-base	random	10	0.353	0.239	51.000
2752	52	BERT-large	random	10	0.336	0.301	52.000
2753	53	BERT-base	random	10	0.404	0.378	53.000
2754	54	DeBERTa-base	random	10	0.360	0.325	54.000
2755	55	DeBERTa-large	random	10	0.347	0.194	55.000
