	Unnamed: 0	Model	Strategy	Instance	Acc	F1	Unnamed: 0.1
3474	774	RoBERTa-large	random	130	0.460	0.380	774.000
3475	775	DeBERTa-large	random	130	0.424	0.338	775.000
3476	776	BERT-base	random	130	0.344	0.209	776.000
3477	777	BERT-large	random	130	0.407	0.343	777.000
3478	778	BERT-base	random	130	0.336	0.210	778.000
3479	779	RoBERTa-large	random	130	0.349	0.215	779.000
3480	780	DeBERTa-base	random	140	0.424	0.362	780.000
3481	781	BERT-large	random	140	0.371	0.269	781.000
3482	782	RoBERTa-base	random	140	0.491	0.480	782.000
3483	783	DeBERTa-base	random	140	0.393	0.315	783.000
3484	784	RoBERTa-large	random	140	0.424	0.346	784.000
3485	785	DeBERTa-large	random	140	0.460	0.395	785.000
3486	786	DeBERTa-large	random	140	0.491	0.446	786.000
3487	787	RoBERTa-large	random	140	0.351	0.228	787.000
3488	788	DeBERTa-base	random	140	0.420	0.334	788.000
3489	789	DeBERTa-large	random	140	0.473	0.419	789.000
3490	790	BERT-base	random	140	0.342	0.223	790.000
3491	791	BERT-base	random	140	0.367	0.275	791.000
3492	792	RoBERTa-base	random	140	0.404	0.352	792.000
3493	793	RoBERTa-base	random	140	0.402	0.328	793.000
3494	794	DeBERTa-large	random	140	0.440	0.363	794.000
3495	795	RoBERTa-large	random	140	0.344	0.193	795.000
3496	796	DeBERTa-base	random	140	0.391	0.301	796.000
3497	797	DeBERTa-large	random	140	0.449	0.364	797.000
3498	798	DeBERTa-base	random	140	0.449	0.367	798.000
3499	799	DeBERTa-base	random	140	0.440	0.396	799.000
3500	800	BERT-large	random	140	0.413	0.340	800.000
3501	801	BERT-large	random	140	0.398	0.298	801.000
3502	802	RoBERTa-large	random	140	0.456	0.371	802.000
3503	803	BERT-base	random	140	0.371	0.274	803.000
3504	804	RoBERTa-base	random	140	0.469	0.452	804.000
3505	805	BERT-large	random	140	0.424	0.347	805.000
3506	806	BERT-large	random	140	0.400	0.308	806.000
3507	807	DeBERTa-large	random	140	0.402	0.322	807.000
3508	808	BERT-base	random	140	0.349	0.231	808.000
3509	809	RoBERTa-base	random	140	0.393	0.305	809.000
3510	810	BERT-base	random	140	0.376	0.288	810.000
3511	811	RoBERTa-large	random	140	0.469	0.422	811.000
3512	812	RoBERTa-large	random	140	0.404	0.308	812.000
3513	813	DeBERTa-large	random	140	0.473	0.437	813.000
3514	814	RoBERTa-base	random	140	0.433	0.419	814.000
3515	815	BERT-base	random	140	0.344	0.209	815.000
3516	816	BERT-base	random	140	0.347	0.227	816.000
3517	817	BERT-large	random	140	0.382	0.271	817.000
3518	818	DeBERTa-base	random	140	0.400	0.308	818.000
3519	819	RoBERTa-base	random	140	0.387	0.300	819.000
3520	820	DeBERTa-base	random	140	0.447	0.390	820.000
3521	821	DeBERTa-base	random	140	0.360	0.240	821.000
3522	822	DeBERTa-large	random	140	0.482	0.443	822.000
3523	823	BERT-base	random	140	0.356	0.257	823.000
3524	824	BERT-large	random	140	0.400	0.319	824.000
3525	825	RoBERTa-large	random	140	0.491	0.448	825.000
3526	826	BERT-large	random	140	0.396	0.301	826.000
3527	827	DeBERTa-large	random	140	0.462	0.382	827.000
3528	828	RoBERTa-base	random	140	0.338	0.195	828.000
3529	829	DeBERTa-large	random	140	0.571	0.559	829.000
3530	830	RoBERTa-base	random	140	0.478	0.461	830.000
3531	831	RoBERTa-large	random	140	0.340	0.208	831.000
3532	832	RoBERTa-large	random	140	0.453	0.371	832.000
3533	833	BERT-large	random	140	0.404	0.312	833.000
3534	834	RoBERTa-large	random	140	0.431	0.368	834.000
3535	835	BERT-base	random	140	0.336	0.192	835.000
3536	836	BERT-large	random	140	0.413	0.335	836.000
3537	837	DeBERTa-base	random	140	0.467	0.417	837.000
3538	838	BERT-base	random	140	0.369	0.292	838.000
3539	839	RoBERTa-base	random	140	0.422	0.402	839.000
3540	840	BERT-large	random	150	0.433	0.355	840.000
3541	841	BERT-large	random	150	0.420	0.356	841.000
3542	842	RoBERTa-base	random	150	0.422	0.344	842.000
3543	843	DeBERTa-base	random	150	0.429	0.347	843.000
3544	844	BERT-large	random	150	0.382	0.281	844.000
3545	845	RoBERTa-large	random	150	0.433	0.382	845.000
3546	846	RoBERTa-large	random	150	0.482	0.470	846.000
3547	847	BERT-large	random	150	0.400	0.306	847.000
3548	848	RoBERTa-large	random	150	0.416	0.332	848.000
3549	849	BERT-base	random	150	0.331	0.166	849.000
3550	850	DeBERTa-large	random	150	0.542	0.506	850.000
3551	851	BERT-base	random	150	0.369	0.295	851.000
3552	852	BERT-base	random	150	0.367	0.271	852.000
3553	853	DeBERTa-base	random	150	0.418	0.350	853.000
3554	854	BERT-large	random	150	0.378	0.275	854.000
3555	855	DeBERTa-large	random	150	0.351	0.211	855.000
3556	856	RoBERTa-large	random	150	0.469	0.412	856.000
3557	857	RoBERTa-large	random	150	0.416	0.330	857.000
3558	858	DeBERTa-base	random	150	0.400	0.308	858.000
3559	859	DeBERTa-base	random	150	0.467	0.438	859.000
3560	860	BERT-base	random	150	0.360	0.265	860.000
3561	861	BERT-base	random	150	0.349	0.223	861.000
3562	862	DeBERTa-large	random	150	0.469	0.387	862.000
3563	863	BERT-base	random	150	0.333	0.188	863.000
3564	864	DeBERTa-large	random	150	0.473	0.431	864.000
3565	865	RoBERTa-large	random	150	0.420	0.340	865.000
3566	866	BERT-large	random	150	0.360	0.255	866.000
3567	867	BERT-large	random	150	0.431	0.384	867.000
3568	868	RoBERTa-base	random	150	0.476	0.433	868.000
3569	869	RoBERTa-large	random	150	0.380	0.283	869.000
3570	870	RoBERTa-base	random	150	0.382	0.295	870.000
3571	871	RoBERTa-large	random	150	0.429	0.343	871.000
3572	872	DeBERTa-base	random	150	0.460	0.385	872.000
3573	873	DeBERTa-large	random	150	0.493	0.461	873.000
3574	874	DeBERTa-base	random	150	0.440	0.377	874.000
3575	875	BERT-base	random	150	0.344	0.224	875.000
3576	876	BERT-base	random	150	0.358	0.255	876.000
3577	877	DeBERTa-base	random	150	0.427	0.345	877.000
3578	878	RoBERTa-base	random	150	0.327	0.187	878.000
3579	879	DeBERTa-large	random	150	0.464	0.402	879.000
3580	880	BERT-large	random	150	0.447	0.370	880.000
3581	881	RoBERTa-base	random	150	0.476	0.469	881.000
3582	882	DeBERTa-large	random	150	0.536	0.516	882.000
3583	883	DeBERTa-base	random	150	0.373	0.256	883.000
3584	884	BERT-base	random	150	0.369	0.273	884.000
3585	885	DeBERTa-large	random	150	0.460	0.407	885.000
3586	886	RoBERTa-base	random	150	0.456	0.424	886.000
3587	887	BERT-base	random	150	0.347	0.223	887.000
3588	888	BERT-large	random	150	0.418	0.343	888.000
3589	889	RoBERTa-base	random	150	0.460	0.425	889.000
3590	890	DeBERTa-base	random	150	0.391	0.294	890.000
3591	891	RoBERTa-large	random	150	0.358	0.262	891.000
3592	892	BERT-large	random	150	0.433	0.357	892.000
3593	893	DeBERTa-large	random	150	0.464	0.415	893.000
3594	894	DeBERTa-large	random	150	0.489	0.435	894.000
3595	895	RoBERTa-base	random	150	0.382	0.307	895.000
3596	896	RoBERTa-base	random	150	0.416	0.362	896.000
3597	897	DeBERTa-base	random	150	0.400	0.310	897.000
3598	898	RoBERTa-large	random	150	0.360	0.242	898.000
3599	899	RoBERTa-base	random	150	0.393	0.338	899.000
3600	900	RoBERTa-large	random	160	0.333	0.167	900.000
3601	901	DeBERTa-base	random	160	0.458	0.424	901.000
3602	902	DeBERTa-large	random	160	0.542	0.530	902.000
3603	903	RoBERTa-large	random	160	0.387	0.298	903.000
3604	904	BERT-large	random	160	0.400	0.320	904.000
3605	905	RoBERTa-large	random	160	0.398	0.309	905.000
3606	906	BERT-base	random	160	0.362	0.262	906.000
3607	907	RoBERTa-base	random	160	0.416	0.348	907.000
3608	908	DeBERTa-base	random	160	0.444	0.378	908.000
3609	909	RoBERTa-base	random	160	0.471	0.461	909.000
3610	910	DeBERTa-large	random	160	0.462	0.378	910.000
3611	911	BERT-base	random	160	0.342	0.199	911.000
3612	912	RoBERTa-large	random	160	0.416	0.338	912.000
3613	913	BERT-large	random	160	0.378	0.272	913.000
3614	914	RoBERTa-large	random	160	0.460	0.418	914.000
3615	915	BERT-base	random	160	0.333	0.175	915.000
3616	916	DeBERTa-base	random	160	0.429	0.351	916.000
3617	917	RoBERTa-base	random	160	0.476	0.451	917.000
3618	918	DeBERTa-large	random	160	0.573	0.579	918.000
3619	919	BERT-large	random	160	0.447	0.380	919.000
3620	920	DeBERTa-base	random	160	0.380	0.305	920.000
3621	921	RoBERTa-base	random	160	0.407	0.328	921.000
3622	922	BERT-base	random	160	0.353	0.245	922.000
3623	923	DeBERTa-base	random	160	0.411	0.337	923.000
3624	924	BERT-large	random	160	0.404	0.326	924.000
3625	925	BERT-large	random	160	0.389	0.301	925.000
3626	926	RoBERTa-large	random	160	0.333	0.167	926.000
3627	927	BERT-base	random	160	0.349	0.229	927.000
3628	928	DeBERTa-large	random	160	0.476	0.414	928.000
3629	929	RoBERTa-large	random	160	0.360	0.242	929.000
3630	930	DeBERTa-large	random	160	0.480	0.429	930.000
3631	931	BERT-large	random	160	0.413	0.337	931.000
3632	932	RoBERTa-base	random	160	0.429	0.350	932.000
3633	933	DeBERTa-large	random	160	0.553	0.530	933.000
3634	934	RoBERTa-base	random	160	0.387	0.332	934.000
3635	935	DeBERTa-base	random	160	0.380	0.292	935.000
3636	936	DeBERTa-large	random	160	0.500	0.468	936.000
3637	937	DeBERTa-base	random	160	0.364	0.240	937.000
3638	938	DeBERTa-base	random	160	0.438	0.363	938.000
3639	939	RoBERTa-base	random	160	0.422	0.370	939.000
3640	940	RoBERTa-large	random	160	0.407	0.319	940.000
3641	941	DeBERTa-base	random	160	0.442	0.360	941.000
3642	942	BERT-base	random	160	0.338	0.200	942.000
3643	943	BERT-base	random	160	0.347	0.214	943.000
3644	944	BERT-base	random	160	0.376	0.271	944.000
3645	945	DeBERTa-large	random	160	0.489	0.434	945.000
3646	946	RoBERTa-base	random	160	0.473	0.470	946.000
3647	947	DeBERTa-large	random	160	0.373	0.254	947.000
3648	948	RoBERTa-base	random	160	0.413	0.388	948.000
3649	949	RoBERTa-large	random	160	0.429	0.361	949.000
3650	950	RoBERTa-large	random	160	0.449	0.377	950.000
3651	951	BERT-large	random	160	0.393	0.302	951.000
3652	952	RoBERTa-base	random	160	0.336	0.214	952.000
3653	953	BERT-large	random	160	0.349	0.220	953.000
3654	954	BERT-large	random	160	0.380	0.273	954.000
3655	955	BERT-large	random	160	0.411	0.324	955.000
3656	956	BERT-base	random	160	0.373	0.293	956.000
3657	957	DeBERTa-base	random	160	0.462	0.425	957.000
3658	958	BERT-base	random	160	0.340	0.201	958.000
3659	959	DeBERTa-large	random	160	0.493	0.459	959.000
3660	960	BERT-large	random	170	0.447	0.388	960.000
3661	961	RoBERTa-large	random	170	0.409	0.327	961.000
3662	962	RoBERTa-large	random	170	0.409	0.343	962.000
3663	963	BERT-large	random	170	0.438	0.365	963.000
3664	964	BERT-base	random	170	0.347	0.243	964.000
3665	965	BERT-large	random	170	0.369	0.261	965.000
3666	966	RoBERTa-large	random	170	0.422	0.356	966.000
3667	967	BERT-large	random	170	0.402	0.315	967.000
3668	968	DeBERTa-base	random	170	0.460	0.391	968.000
3669	969	BERT-base	random	170	0.344	0.214	969.000
3670	970	BERT-large	random	170	0.398	0.315	970.000
3671	971	DeBERTa-base	random	170	0.469	0.442	971.000
3672	972	RoBERTa-large	random	170	0.471	0.386	972.000
3673	973	RoBERTa-large	random	170	0.402	0.320	973.000
3674	974	RoBERTa-large	random	170	0.389	0.288	974.000
3675	975	BERT-base	random	170	0.340	0.204	975.000
3676	976	BERT-large	random	170	0.407	0.332	976.000
3677	977	RoBERTa-large	random	170	0.438	0.357	977.000
3678	978	BERT-large	random	170	0.422	0.346	978.000
3679	979	BERT-base	random	170	0.351	0.236	979.000
3680	980	BERT-base	random	170	0.342	0.202	980.000
3681	981	DeBERTa-large	random	170	0.400	0.298	981.000
3682	982	DeBERTa-base	random	170	0.378	0.267	982.000
3683	983	DeBERTa-base	random	170	0.427	0.350	983.000
3684	984	DeBERTa-base	random	170	0.404	0.312	984.000
3685	985	DeBERTa-large	random	170	0.516	0.443	985.000
3686	986	RoBERTa-base	random	170	0.473	0.457	986.000
3687	987	RoBERTa-base	random	170	0.409	0.321	987.000
3688	988	DeBERTa-large	random	170	0.556	0.551	988.000
3689	989	DeBERTa-large	random	170	0.442	0.388	989.000
3690	990	DeBERTa-base	random	170	0.451	0.412	990.000
3691	991	RoBERTa-base	random	170	0.433	0.408	991.000
3692	992	DeBERTa-base	random	170	0.442	0.380	992.000
3693	993	BERT-base	random	170	0.338	0.203	993.000
3694	994	DeBERTa-large	random	170	0.502	0.464	994.000
3695	995	RoBERTa-base	random	170	0.442	0.394	995.000
3696	996	RoBERTa-base	random	170	0.376	0.300	996.000
3697	997	DeBERTa-large	random	170	0.480	0.431	997.000
3698	998	BERT-base	random	170	0.358	0.236	998.000
3699	999	DeBERTa-large	random	170	0.502	0.477	999.000
3700	1000	BERT-base	random	170	0.344	0.219	1000.000
3701	1001	DeBERTa-large	random	170	0.487	0.453	1001.000
3702	1002	RoBERTa-base	random	170	0.387	0.316	1002.000
3703	1003	RoBERTa-base	random	170	0.440	0.405	1003.000
3704	1004	DeBERTa-large	random	170	0.484	0.433	1004.000
3705	1005	DeBERTa-large	random	170	0.542	0.540	1005.000
3706	1006	RoBERTa-base	random	170	0.347	0.225	1006.000
3707	1007	BERT-base	random	170	0.340	0.201	1007.000
3708	1008	RoBERTa-large	random	170	0.467	0.400	1008.000
3709	1009	BERT-large	random	170	0.424	0.343	1009.000
3710	1010	DeBERTa-base	random	170	0.407	0.340	1010.000
3711	1011	DeBERTa-base	random	170	0.444	0.400	1011.000
3712	1012	RoBERTa-base	random	170	0.444	0.412	1012.000
3713	1013	BERT-large	random	170	0.440	0.395	1013.000
3714	1014	RoBERTa-base	random	170	0.440	0.395	1014.000
3715	1015	BERT-base	random	170	0.331	0.184	1015.000
3716	1016	RoBERTa-large	random	170	0.409	0.331	1016.000
3717	1017	DeBERTa-base	random	170	0.451	0.404	1017.000
3718	1018	RoBERTa-large	random	170	0.418	0.347	1018.000
3719	1019	BERT-large	random	170	0.384	0.300	1019.000
3720	1020	RoBERTa-base	random	180	0.442	0.388	1020.000
3721	1021	RoBERTa-large	random	180	0.431	0.371	1021.000
3722	1022	RoBERTa-base	random	180	0.373	0.293	1022.000
3723	1023	DeBERTa-base	random	180	0.382	0.281	1023.000
3724	1024	DeBERTa-base	random	180	0.449	0.385	1024.000
3725	1025	RoBERTa-large	random	180	0.407	0.329	1025.000
3726	1026	DeBERTa-large	random	180	0.533	0.511	1026.000
3727	1027	BERT-base	random	180	0.353	0.247	1027.000
3728	1028	DeBERTa-base	random	180	0.411	0.331	1028.000
3729	1029	BERT-large	random	180	0.433	0.386	1029.000
3730	1030	BERT-base	random	180	0.360	0.267	1030.000
3731	1031	DeBERTa-large	random	180	0.562	0.546	1031.000
3732	1032	BERT-base	random	180	0.344	0.209	1032.000
3733	1033	DeBERTa-large	random	180	0.520	0.490	1033.000
3734	1034	RoBERTa-base	random	180	0.393	0.338	1034.000
3735	1035	DeBERTa-base	random	180	0.411	0.323	1035.000
3736	1036	BERT-large	random	180	0.451	0.386	1036.000
3737	1037	BERT-base	random	180	0.349	0.221	1037.000
3738	1038	BERT-large	random	180	0.404	0.322	1038.000
3739	1039	DeBERTa-base	random	180	0.431	0.369	1039.000
3740	1040	BERT-large	random	180	0.436	0.382	1040.000
3741	1041	DeBERTa-large	random	180	0.458	0.411	1041.000
3742	1042	DeBERTa-large	random	180	0.527	0.507	1042.000
3743	1043	RoBERTa-base	random	180	0.416	0.354	1043.000
3744	1044	DeBERTa-base	random	180	0.460	0.394	1044.000
3745	1045	RoBERTa-base	random	180	0.393	0.328	1045.000
3746	1046	RoBERTa-large	random	180	0.360	0.225	1046.000
3747	1047	BERT-large	random	180	0.402	0.313	1047.000
3748	1048	RoBERTa-large	random	180	0.400	0.314	1048.000
3749	1049	BERT-base	random	180	0.347	0.215	1049.000
3750	1050	BERT-base	random	180	0.338	0.208	1050.000
3751	1051	BERT-base	random	180	0.362	0.246	1051.000
3752	1052	DeBERTa-base	random	180	0.464	0.436	1052.000
3753	1053	RoBERTa-base	random	180	0.416	0.390	1053.000
3754	1054	RoBERTa-large	random	180	0.376	0.258	1054.000
3755	1055	BERT-large	random	180	0.420	0.382	1055.000
3756	1056	RoBERTa-large	random	180	0.380	0.277	1056.000
3757	1057	BERT-base	random	180	0.351	0.228	1057.000
3758	1058	BERT-base	random	180	0.333	0.178	1058.000
3759	1059	BERT-base	random	180	0.360	0.249	1059.000
3760	1060	RoBERTa-base	random	180	0.498	0.492	1060.000
3761	1061	RoBERTa-large	random	180	0.396	0.297	1061.000
3762	1062	RoBERTa-large	random	180	0.471	0.426	1062.000
3763	1063	DeBERTa-large	random	180	0.538	0.511	1063.000
3764	1064	RoBERTa-large	random	180	0.453	0.391	1064.000
3765	1065	RoBERTa-base	random	180	0.467	0.439	1065.000
3766	1066	RoBERTa-large	random	180	0.436	0.378	1066.000
3767	1067	BERT-large	random	180	0.400	0.313	1067.000
3768	1068	DeBERTa-base	random	180	0.433	0.358	1068.000
3769	1069	DeBERTa-base	random	180	0.431	0.361	1069.000
3770	1070	DeBERTa-large	random	180	0.484	0.414	1070.000
3771	1071	DeBERTa-base	random	180	0.438	0.392	1071.000
3772	1072	BERT-large	random	180	0.416	0.349	1072.000
3773	1073	DeBERTa-large	random	180	0.469	0.428	1073.000
3774	1074	BERT-large	random	180	0.391	0.295	1074.000
3775	1075	DeBERTa-large	random	180	0.507	0.463	1075.000
3776	1076	RoBERTa-base	random	180	0.427	0.372	1076.000
3777	1077	RoBERTa-base	random	180	0.416	0.333	1077.000
3778	1078	DeBERTa-large	random	180	0.556	0.534	1078.000
3779	1079	BERT-large	random	180	0.402	0.325	1079.000
3780	1080	RoBERTa-base	random	190	0.498	0.482	1080.000
3781	1081	RoBERTa-large	random	190	0.507	0.486	1081.000
3782	1082	DeBERTa-large	random	190	0.487	0.403	1082.000
3783	1083	DeBERTa-base	random	190	0.440	0.386	1083.000
3784	1084	BERT-base	random	190	0.351	0.235	1084.000
3785	1085	DeBERTa-large	random	190	0.489	0.443	1085.000
3786	1086	BERT-base	random	190	0.353	0.231	1086.000
3787	1087	RoBERTa-large	random	190	0.411	0.338	1087.000
3788	1088	DeBERTa-large	random	190	0.516	0.502	1088.000
3789	1089	DeBERTa-base	random	190	0.413	0.340	1089.000
3790	1090	BERT-base	random	190	0.353	0.238	1090.000
3791	1091	BERT-large	random	190	0.424	0.370	1091.000
3792	1092	DeBERTa-base	random	190	0.409	0.323	1092.000
3793	1093	BERT-large	random	190	0.418	0.340	1093.000
3794	1094	DeBERTa-large	random	190	0.551	0.537	1094.000
3795	1095	RoBERTa-base	random	190	0.460	0.439	1095.000
3796	1096	RoBERTa-large	random	190	0.400	0.324	1096.000
3797	1097	RoBERTa-base	random	190	0.382	0.284	1097.000
3798	1098	DeBERTa-base	random	190	0.413	0.335	1098.000
3799	1099	RoBERTa-base	random	190	0.433	0.387	1099.000
3800	1100	BERT-large	random	190	0.400	0.306	1100.000
3801	1101	RoBERTa-base	random	190	0.476	0.451	1101.000
3802	1102	BERT-large	random	190	0.449	0.383	1102.000
3803	1103	BERT-large	random	190	0.351	0.210	1103.000
3804	1104	RoBERTa-base	random	190	0.422	0.357	1104.000
3805	1105	DeBERTa-base	random	190	0.464	0.428	1105.000
3806	1106	RoBERTa-large	random	190	0.411	0.325	1106.000
3807	1107	DeBERTa-large	random	190	0.462	0.428	1107.000
3808	1108	RoBERTa-base	random	190	0.484	0.480	1108.000
3809	1109	DeBERTa-large	random	190	0.558	0.551	1109.000
3810	1110	DeBERTa-base	random	190	0.476	0.420	1110.000
3811	1111	DeBERTa-base	random	190	0.424	0.337	1111.000
3812	1112	BERT-base	random	190	0.344	0.211	1112.000
3813	1113	BERT-large	random	190	0.440	0.365	1113.000
3814	1114	DeBERTa-large	random	190	0.549	0.515	1114.000
3815	1115	RoBERTa-base	random	190	0.416	0.337	1115.000
3816	1116	BERT-base	random	190	0.349	0.211	1116.000
3817	1117	RoBERTa-large	random	190	0.371	0.257	1117.000
3818	1118	BERT-large	random	190	0.409	0.325	1118.000
3819	1119	BERT-base	random	190	0.353	0.236	1119.000
3820	1120	DeBERTa-large	random	190	0.520	0.488	1120.000
3821	1121	BERT-base	random	190	0.340	0.198	1121.000
3822	1122	DeBERTa-base	random	190	0.471	0.452	1122.000
3823	1123	DeBERTa-base	random	190	0.393	0.295	1123.000
3824	1124	RoBERTa-large	random	190	0.340	0.184	1124.000
3825	1125	RoBERTa-large	random	190	0.498	0.470	1125.000
3826	1126	DeBERTa-large	random	190	0.560	0.537	1126.000
3827	1127	RoBERTa-base	random	190	0.376	0.285	1127.000
3828	1128	BERT-base	random	190	0.367	0.265	1128.000
3829	1129	BERT-large	random	190	0.393	0.305	1129.000
3830	1130	BERT-large	random	190	0.387	0.287	1130.000
3831	1131	RoBERTa-large	random	190	0.422	0.369	1131.000
3832	1132	DeBERTa-base	random	190	0.451	0.415	1132.000
3833	1133	DeBERTa-large	random	190	0.507	0.477	1133.000
3834	1134	RoBERTa-base	random	190	0.400	0.350	1134.000
3835	1135	BERT-base	random	190	0.336	0.183	1135.000
3836	1136	RoBERTa-large	random	190	0.356	0.225	1136.000
3837	1137	BERT-base	random	190	0.353	0.255	1137.000
3838	1138	BERT-large	random	190	0.389	0.302	1138.000
3839	1139	RoBERTa-large	random	190	0.391	0.300	1139.000
3840	1140	BERT-base	random	200	0.333	0.171	1140.000
3841	1141	DeBERTa-base	random	200	0.460	0.418	1141.000
3842	1142	DeBERTa-base	random	200	0.436	0.380	1142.000
3843	1143	DeBERTa-base	random	200	0.467	0.436	1143.000
3844	1144	DeBERTa-base	random	200	0.469	0.409	1144.000
3845	1145	DeBERTa-base	random	200	0.380	0.271	1145.000
3846	1146	RoBERTa-large	random	200	0.424	0.350	1146.000
3847	1147	BERT-base	random	200	0.362	0.245	1147.000
3848	1148	BERT-base	random	200	0.347	0.215	1148.000
3849	1149	DeBERTa-base	random	200	0.438	0.350	1149.000
3850	1150	DeBERTa-base	random	200	0.400	0.306	1150.000
3851	1151	BERT-base	random	200	0.347	0.215	1151.000
3852	1152	DeBERTa-base	random	200	0.413	0.338	1152.000
3853	1153	DeBERTa-base	random	200	0.489	0.469	1153.000
3854	1154	BERT-base	random	200	0.389	0.313	1154.000
3855	1155	BERT-base	random	200	0.340	0.217	1155.000
3856	1156	BERT-base	random	200	0.349	0.220	1156.000
3857	1157	RoBERTa-large	random	200	0.422	0.331	1157.000
3858	1158	BERT-base	random	200	0.349	0.224	1158.000
3859	1159	BERT-base	random	200	0.396	0.311	1159.000
3860	1160	DeBERTa-base	random	200	0.433	0.368	1160.000
3861	1161	RoBERTa-base	random	200	0.436	0.357	1161.000
3862	1162	BERT-base	random	200	0.353	0.240	1162.000
3863	1163	RoBERTa-base	random	200	0.367	0.304	1163.000
3864	1164	RoBERTa-large	random	200	0.462	0.427	1164.000
3865	1165	BERT-large	random	200	0.444	0.391	1165.000
3866	1166	DeBERTa-large	random	200	0.524	0.511	1166.000
3867	1167	BERT-large	random	200	0.469	0.439	1167.000
3868	1168	DeBERTa-large	random	200	0.576	0.566	1168.000
3869	1169	RoBERTa-large	random	200	0.424	0.366	1169.000
3870	1170	RoBERTa-large	random	200	0.442	0.372	1170.000
3871	1171	BERT-large	random	200	0.367	0.254	1171.000
3872	1172	DeBERTa-large	random	200	0.524	0.491	1172.000
3873	1173	RoBERTa-base	random	200	0.422	0.366	1173.000
3874	1174	BERT-large	random	200	0.413	0.338	1174.000
3875	1175	RoBERTa-large	random	200	0.431	0.342	1175.000
3876	1176	DeBERTa-large	random	200	0.518	0.514	1176.000
3877	1177	BERT-large	random	200	0.422	0.354	1177.000
3878	1178	DeBERTa-large	random	200	0.516	0.483	1178.000
3879	1179	RoBERTa-large	random	200	0.444	0.385	1179.000
3880	1180	RoBERTa-base	random	200	0.436	0.414	1180.000
3881	1181	BERT-large	random	200	0.416	0.337	1181.000
3882	1182	DeBERTa-large	random	200	0.509	0.479	1182.000
3883	1183	BERT-large	random	200	0.407	0.313	1183.000
3884	1184	RoBERTa-large	random	200	0.424	0.357	1184.000
3885	1185	DeBERTa-large	random	200	0.513	0.469	1185.000
3886	1186	DeBERTa-large	random	200	0.529	0.477	1186.000
3887	1187	DeBERTa-large	random	200	0.478	0.441	1187.000
3888	1188	DeBERTa-large	random	200	0.513	0.464	1188.000
3889	1189	BERT-large	random	200	0.424	0.364	1189.000
3890	1190	RoBERTa-base	random	200	0.409	0.349	1190.000
3891	1191	BERT-large	random	200	0.424	0.354	1191.000
3892	1192	BERT-large	random	200	0.422	0.367	1192.000
3893	1193	RoBERTa-base	random	200	0.440	0.399	1193.000
3894	1194	RoBERTa-large	random	200	0.333	0.167	1194.000
3895	1195	RoBERTa-large	random	200	0.427	0.348	1195.000
3896	1196	RoBERTa-base	random	200	0.460	0.410	1196.000
3897	1197	RoBERTa-base	random	200	0.491	0.466	1197.000
3898	1198	RoBERTa-base	random	200	0.467	0.446	1198.000
3899	1199	RoBERTa-base	random	200	0.473	0.452	1199.000
3900	1200	BERT-large	random	210	0.416	0.337	1200.000
3901	1201	BERT-base	random	210	0.376	0.281	1201.000
3902	1202	BERT-base	random	210	0.333	0.174	1202.000
3903	1203	DeBERTa-base	random	210	0.427	0.356	1203.000
3904	1204	DeBERTa-large	random	210	0.580	0.574	1204.000
3905	1205	DeBERTa-large	random	210	0.553	0.542	1205.000
3906	1206	RoBERTa-large	random	210	0.444	0.381	1206.000
3907	1207	BERT-large	random	210	0.438	0.364	1207.000
3908	1208	DeBERTa-base	random	210	0.464	0.432	1208.000
3909	1209	DeBERTa-base	random	210	0.476	0.457	1209.000
3910	1210	RoBERTa-base	random	210	0.444	0.402	1210.000
3911	1211	RoBERTa-base	random	210	0.433	0.402	1211.000
3912	1212	BERT-base	random	210	0.371	0.275	1212.000
3913	1213	RoBERTa-large	random	210	0.473	0.436	1213.000
3914	1214	DeBERTa-large	random	210	0.571	0.559	1214.000
3915	1215	DeBERTa-large	random	210	0.484	0.454	1215.000
3916	1216	RoBERTa-large	random	210	0.442	0.376	1216.000
3917	1217	RoBERTa-large	random	210	0.511	0.505	1217.000
3918	1218	RoBERTa-large	random	210	0.511	0.493	1218.000
3919	1219	DeBERTa-large	random	210	0.553	0.536	1219.000
3920	1220	DeBERTa-large	random	210	0.564	0.543	1220.000
3921	1221	DeBERTa-base	random	210	0.469	0.436	1221.000
3922	1222	RoBERTa-base	random	210	0.489	0.470	1222.000
3923	1223	DeBERTa-base	random	210	0.444	0.379	1223.000
3924	1224	DeBERTa-large	random	210	0.504	0.459	1224.000
3925	1225	BERT-base	random	210	0.384	0.294	1225.000
3926	1226	RoBERTa-base	random	210	0.438	0.393	1226.000
3927	1227	BERT-base	random	210	0.344	0.206	1227.000
3928	1228	BERT-large	random	210	0.416	0.328	1228.000
3929	1229	DeBERTa-base	random	210	0.464	0.421	1229.000
3930	1230	RoBERTa-base	random	210	0.422	0.342	1230.000
3931	1231	BERT-large	random	210	0.429	0.367	1231.000
3932	1232	RoBERTa-base	random	210	0.442	0.392	1232.000
3933	1233	BERT-base	random	210	0.342	0.202	1233.000
3934	1234	BERT-large	random	210	0.411	0.341	1234.000
3935	1235	DeBERTa-base	random	210	0.380	0.269	1235.000
3936	1236	DeBERTa-base	random	210	0.471	0.424	1236.000
3937	1237	RoBERTa-large	random	210	0.482	0.458	1237.000
